0.025938	0.020236	0.079974	0.016323	0.051323	0.018307	0.171328	0.108207	0.078715	0.152969	0.142241	0.104548	0.119634	0.103408	0.122409	0.073846	0.084444	0.107193	0.091397	0.110554	0.104542	0.127116	0.087825	0.09469	0.165544	0.155401	0.171133	0.132102	0.094658	0.176586
0.026097	0.020851	0.080479	0.016579	0.051265	0.018575	0.172122	0.108491	0.079455	0.153491	0.141697	0.10506	0.12019	0.103495	0.122814	0.074171	0.084216	0.107401	0.091916	0.110858	0.105094	0.127059	0.087503	0.094567	0.165884	0.155219	0.171654	0.132631	0.094799	0.17677
0.026293	0.020858	0.080593	0.016609	0.05082	0.018734	0.172666	0.108734	0.079997	0.154154	0.141451	0.105478	0.12091	0.103228	0.123013	0.074366	0.084072	0.107683	0.092183	0.110878	0.10538	0.126979	0.087045	0.094372	0.166601	0.155415	0.172391	0.133282	0.095049	0.177071
0.026433	0.020976	0.081714	0.0172	0.050745	0.018929	0.173236	0.108909	0.080303	0.154937	0.141421	0.105647	0.121568	0.103388	0.123401	0.074525	0.084216	0.108236	0.092407	0.110917	0.105748	0.126972	0.086761	0.094277	0.167682	0.155425	0.173866	0.133879	0.095153	0.177392
0.026551	0.02117	0.08269	0.017761	0.050624	0.019033	0.173995	0.108984	0.08073	0.155765	0.14115	0.105997	0.122474	0.103926	0.124045	0.074877	0.084475	0.108768	0.092931	0.111233	0.106331	0.127103	0.086596	0.094222	0.169011	0.155713	0.175369	0.134512	0.095267	0.178047
0.026723	0.021374	0.083475	0.017906	0.050492	0.019102	0.175155	0.109158	0.081049	0.15683	0.141529	0.106548	0.123333	0.104154	0.125004	0.075547	0.084623	0.109354	0.093264	0.111713	0.107006	0.127359	0.086182	0.094349	0.17018	0.156318	0.176541	0.134989	0.095333	0.178996
0.027341	0.021836	0.084856	0.018596	0.050739	0.019557	0.176488	0.109409	0.081878	0.158059	0.141807	0.106958	0.124139	0.104553	0.126053	0.076049	0.084818	0.110163	0.09375	0.11227	0.107768	0.12792	0.085793	0.09458	0.171537	0.156999	0.178052	0.135817	0.095502	0.179879
0.027838	0.022103	0.086031	0.019121	0.050838	0.019846	0.178039	0.109758	0.082663	0.158908	0.141776	0.107414	0.125192	0.105361	0.127328	0.076443	0.085177	0.111078	0.094521	0.112659	0.108563	0.128611	0.085533	0.094647	0.172853	0.15784	0.179416	0.136571	0.095762	0.181235
0.027691	0.022218	0.087057	0.019432	0.051033	0.019778	0.179749	0.110553	0.083236	0.159904	0.142104	0.108307	0.126285	0.106022	0.12838	0.077186	0.085619	0.112293	0.095062	0.112924	0.10937	0.12922	0.085302	0.094884	0.174269	0.158598	0.180732	0.137146	0.096009	0.182715
0.027726	0.022523	0.087752	0.019908	0.051422	0.019963	0.181231	0.111558	0.084049	0.161224	0.142542	0.109637	0.127005	0.106685	0.129318	0.077854	0.08597	0.113193	0.095715	0.113352	0.11	0.129564	0.085253	0.095393	0.175522	0.159656	0.182176	0.137927	0.096672	0.184231
0.028143	0.023055	0.088645	0.020161	0.051736	0.020553	0.182456	0.112245	0.084685	0.162251	0.143242	0.11056	0.127718	0.107521	0.130364	0.078187	0.086308	0.114147	0.09651	0.114165	0.110144	0.129485	0.08532	0.095699	0.176376	0.160863	0.183132	0.138934	0.097347	0.185838
0.028495	0.023542	0.089918	0.020291	0.052243	0.020937	0.183882	0.112989	0.085311	0.163472	0.144363	0.111315	0.128632	0.108235	0.131206	0.078701	0.086857	0.115248	0.096755	0.114897	0.110516	0.130021	0.085578	0.095872	0.177505	0.161984	0.184309	0.140004	0.097863	0.187702
0.028664	0.023939	0.090997	0.020671	0.052827	0.021137	0.185752	0.113722	0.086146	0.164532	0.145594	0.112444	0.129695	0.109007	0.1325	0.079314	0.087672	0.116012	0.096852	0.115438	0.111274	0.131001	0.085837	0.096118	0.179238	0.163156	0.185865	0.140956	0.098541	0.189575
0.028695	0.024777	0.092619	0.021901	0.053926	0.021326	0.187149	0.11441	0.086656	0.165871	0.146935	0.113567	0.130812	0.110169	0.133973	0.080038	0.088798	0.117068	0.097553	0.116245	0.112134	0.132307	0.086147	0.096821	0.181057	0.164535	0.187186	0.14195	0.099023	0.191195
0.02895	0.025391	0.094209	0.022872	0.055319	0.021421	0.188909	0.115256	0.087407	0.168188	0.148412	0.114439	0.131802	0.110991	0.135043	0.080814	0.089723	0.118	0.098337	0.117055	0.113154	0.134048	0.087113	0.098084	0.182698	0.165987	0.18887	0.143234	0.099377	0.193042
0.029537	0.025865	0.095676	0.023655	0.056577	0.02187	0.190868	0.115643	0.088343	0.17037	0.149814	0.115037	0.132934	0.111355	0.136326	0.081623	0.090546	0.118332	0.09914	0.117847	0.114088	0.135801	0.088583	0.099251	0.184577	0.167564	0.191207	0.144809	0.100061	0.19458
0.029925	0.026645	0.097526	0.024733	0.057855	0.022254	0.192475	0.116228	0.089083	0.172056	0.15105	0.115566	0.134285	0.112077	0.137654	0.082588	0.091575	0.118794	0.100029	0.118837	0.115048	0.137828	0.089747	0.10005	0.186445	0.16885	0.19363	0.146294	0.100875	0.195619
0.030147	0.027539	0.099507	0.026006	0.058592	0.022487	0.193765	0.116807	0.089741	0.173952	0.151953	0.115741	0.135555	0.112563	0.138642	0.083362	0.092304	0.119293	0.100623	0.119298	0.116193	0.139733	0.090469	0.100923	0.188117	0.169712	0.195858	0.14771	0.101326	0.196517
0.030571	0.027932	0.101466	0.027263	0.058752	0.022831	0.195001	0.116629	0.090339	0.176599	0.152195	0.115355	0.136318	0.112449	0.139492	0.084029	0.092476	0.119197	0.101217	0.119064	0.117105	0.140944	0.090994	0.101401	0.189709	0.170224	0.197951	0.149224	0.101434	0.19687
0.031053	0.028111	0.103168	0.028244	0.058708	0.023011	0.195939	0.116159	0.09114	0.178399	0.151368	0.114817	0.136532	0.111853	0.140133	0.084515	0.091966	0.118858	0.101702	0.118474	0.117608	0.141429	0.090784	0.100873	0.190984	0.169963	0.199813	0.150715	0.101393	0.196341
0.031583	0.028154	0.104676	0.029329	0.058203	0.023308	0.196112	0.115459	0.091589	0.179285	0.14992	0.113876	0.136753	0.110741	0.140305	0.084622	0.090948	0.118378	0.101666	0.117068	0.117944	0.141135	0.089734	0.099869	0.192085	0.169232	0.201583	0.151571	0.100867	0.195285
0.032165	0.027656	0.106047	0.03025	0.057126	0.0235	0.196153	0.114397	0.091791	0.179976	0.147941	0.112602	0.137014	0.109128	0.140064	0.08447	0.08988	0.117301	0.101248	0.115119	0.118132	0.140278	0.088146	0.098482	0.192952	0.168076	0.202854	0.152017	0.099838	0.193976
0.032268	0.027255	0.107261	0.030945	0.055904	0.023425	0.196307	0.113302	0.092203	0.180355	0.145456	0.111899	0.136811	0.107194	0.139704	0.084225	0.088503	0.11569	0.100476	0.112863	0.118001	0.138901	0.086066	0.096509	0.193501	0.166711	0.203845	0.152693	0.09872	0.192514
0.032382	0.026763	0.108482	0.03175	0.054634	0.023313	0.196145	0.112143	0.09216	0.181053	0.143176	0.111202	0.136369	0.105491	0.139032	0.083801	0.086688	0.114106	0.099724	0.110616	0.117365	0.137248	0.083865	0.094443	0.194429	0.165245	0.205342	0.153248	0.097595	0.190893
0.032679	0.026071	0.109722	0.032426	0.053214	0.023229	0.195479	0.110815	0.09183	0.181602	0.141158	0.109907	0.136213	0.103912	0.138291	0.083501	0.085162	0.112462	0.099244	0.108673	0.116693	0.135996	0.081913	0.092886	0.195512	0.163754	0.206612	0.153544	0.096551	0.189447
0.032671	0.025619	0.110691	0.032871	0.052307	0.023269	0.194941	0.109595	0.091805	0.181468	0.139633	0.108487	0.135739	0.102358	0.137405	0.083347	0.083868	0.110719	0.098668	0.106771	0.116184	0.134864	0.080179	0.091451	0.196136	0.162332	0.207368	0.153511	0.095543	0.188213
0.03265	0.02532	0.111015	0.03293	0.051639	0.023179	0.193805	0.108631	0.091332	0.181096	0.13798	0.10709	0.134995	0.101114	0.136338	0.082806	0.082729	0.109336	0.098056	0.105333	0.115741	0.133953	0.078594	0.090014	0.196296	0.160852	0.207336	0.153096	0.094525	0.186633
0.032446	0.024937	0.110353	0.032666	0.050733	0.022779	0.191979	0.107653	0.090626	0.180049	0.136251	0.106073	0.134164	0.100034	0.135191	0.082146	0.081733	0.107981	0.097548	0.104242	0.115019	0.133036	0.077496	0.089056	0.195355	0.159744	0.206266	0.152348	0.093496	0.18527
0.031992	0.024301	0.10901	0.032152	0.049857	0.022449	0.190371	0.10681	0.090075	0.17817	0.134732	0.1054	0.132857	0.098894	0.133895	0.081209	0.080672	0.106578	0.096625	0.102926	0.113823	0.131814	0.076827	0.088448	0.193605	0.158453	0.204577	0.151539	0.092824	0.183837
0.031504	0.023555	0.107401	0.031225	0.048923	0.022067	0.188691	0.105994	0.089187	0.176579	0.133528	0.104476	0.131436	0.097909	0.132741	0.080215	0.079785	0.105477	0.095663	0.101685	0.112679	0.130503	0.076235	0.087426	0.191948	0.156964	0.202892	0.150448	0.092251	0.182009
0.031132	0.022982	0.106395	0.030457	0.048377	0.021651	0.186826	0.105193	0.088387	0.174825	0.132738	0.103354	0.130281	0.097095	0.131567	0.079416	0.078715	0.104466	0.095103	0.100904	0.111759	0.128946	0.07574	0.086479	0.190303	0.155995	0.201368	0.149505	0.091525	0.180433
0.030834	0.022472	0.105731	0.029912	0.048145	0.021424	0.18506	0.105026	0.087852	0.173132	0.131734	0.102827	0.129354	0.096562	0.130463	0.078757	0.077951	0.10356	0.094601	0.100162	0.110687	0.127826	0.074972	0.085827	0.18919	0.155451	0.199961	0.149016	0.091156	0.179672
0.030449	0.022287	0.105195	0.029568	0.04766	0.021131	0.184245	0.105131	0.087619	0.172483	0.131059	0.102659	0.12886	0.096442	0.130005	0.078368	0.077744	0.103183	0.093782	0.099244	0.109968	0.127152	0.074076	0.084888	0.188666	0.154959	0.199409	0.148818	0.090993	0.17929
0.030049	0.022401	0.105676	0.029609	0.047254	0.021011	0.184273	0.104878	0.087951	0.172846	0.130739	0.1021	0.128768	0.096434	0.130066	0.077967	0.077221	0.10311	0.093116	0.098586	0.11015	0.126954	0.07373	0.084556	0.188478	0.154398	0.200029	0.149329	0.090915	0.178584
0.029817	0.022345	0.106562	0.029992	0.047176	0.020868	0.184842	0.104801	0.088688	0.174048	0.130493	0.101976	0.128971	0.096365	0.13065	0.078133	0.07679	0.103216	0.092949	0.098403	0.110571	0.127309	0.073387	0.084627	0.189248	0.154373	0.201205	0.150651	0.090913	0.178314
0.030032	0.022339	0.107589	0.03059	0.047242	0.020793	0.185638	0.105148	0.089195	0.175529	0.130306	0.102447	0.129271	0.096337	0.131754	0.078818	0.076805	0.103622	0.093095	0.09834	0.110831	0.127702	0.072777	0.084351	0.190355	0.154777	0.202572	0.15193	0.090718	0.178628
0.030089	0.022709	0.108637	0.031025	0.047276	0.02061	0.186169	0.105269	0.089477	0.176833	0.13027	0.10291	0.129695	0.096311	0.132571	0.078979	0.076447	0.103515	0.093533	0.098342	0.111058	0.128039	0.072304	0.084055	0.191009	0.154949	0.203844	0.152458	0.090467	0.179288
0.029833	0.023054	0.108813	0.031078	0.047359	0.020411	0.186355	0.10501	0.089594	0.176999	0.130411	0.103313	0.129866	0.096239	0.13267	0.078789	0.076259	0.103383	0.093527	0.098288	0.111043	0.127889	0.072128	0.083787	0.190957	0.155059	0.204107	0.152184	0.09028	0.179811
0.029719	0.023019	0.108071	0.03078	0.047413	0.020551	0.185188	0.104423	0.08867	0.175536	0.130125	0.103277	0.129108	0.096152	0.132034	0.078415	0.076067	0.103315	0.09278	0.09782	0.110774	0.127305	0.071727	0.083173	0.189809	0.154868	0.203021	0.151176	0.08996	0.179777
0.029318	0.022619	0.105878	0.029794	0.047072	0.020434	0.182962	0.103832	0.087167	0.173294	0.129664	0.102997	0.127539	0.096142	0.130668	0.0775	0.075588	0.102867	0.091628	0.097064	0.109436	0.126182	0.071224	0.082584	0.18763	0.154488	0.200824	0.149448	0.089613	0.179176
0.028618	0.021777	0.102527	0.028141	0.046389	0.019836	0.180416	0.103121	0.085484	0.170678	0.12926	0.102758	0.125511	0.09585	0.128927	0.076247	0.075304	0.102315	0.090082	0.096168	0.107431	0.124463	0.070747	0.082021	0.184597	0.153424	0.197685	0.146955	0.089063	0.178058
0.027685	0.020891	0.099287	0.026621	0.045459	0.019226	0.177494	0.102306	0.083723	0.167563	0.128411	0.10207	0.123484	0.095124	0.127093	0.074907	0.074769	0.101378	0.088418	0.095017	0.105234	0.122482	0.070038	0.0811	0.181136	0.151879	0.194176	0.144117	0.08809	0.176523
0.027164	0.020398	0.097013	0.025487	0.044558	0.018843	0.174913	0.101354	0.082101	0.16496	0.127234	0.101057	0.121485	0.094345	0.125115	0.073775	0.074048	0.100317	0.086855	0.093847	0.103515	0.120874	0.069115	0.080014	0.178391	0.150529	0.191013	0.141931	0.087111	0.17467
0.026672	0.019975	0.096188	0.025126	0.043741	0.018405	0.173045	0.100255	0.08136	0.163709	0.126073	0.100353	0.119928	0.093588	0.123617	0.072982	0.072894	0.099296	0.085774	0.092648	0.102918	0.119629	0.068265	0.079024	0.176939	0.149014	0.189575	0.141155	0.086356	0.17297
0.026091	0.019369	0.096435	0.025466	0.042719	0.018057	0.17259	0.099097	0.081645	0.164026	0.124329	0.099392	0.11948	0.092506	0.123082	0.072937	0.07195	0.098332	0.085281	0.09145	0.102823	0.118946	0.06754	0.078233	0.176713	0.147319	0.190339	0.141517	0.085522	0.171407
0.026374	0.01936	0.098962	0.026996	0.042153	0.01799	0.174181	0.098367	0.082748	0.166268	0.122653	0.098485	0.120107	0.091691	0.12392	0.073683	0.0716	0.097749	0.085684	0.090754	0.10404	0.119756	0.066794	0.077688	0.178461	0.1461	0.193158	0.143239	0.084845	0.170574
0.027053	0.020037	0.103803	0.029552	0.041861	0.018319	0.176867	0.098033	0.084777	0.170351	0.121795	0.098107	0.122014	0.09136	0.126201	0.07492	0.071269	0.097631	0.087177	0.090506	0.106579	0.121581	0.066558	0.077678	0.182305	0.145857	0.198377	0.146539	0.084541	0.170615
0.027955	0.020886	0.109379	0.032612	0.042113	0.018824	0.180734	0.09769	0.087538	0.175644	0.121312	0.09796	0.125044	0.090856	0.129097	0.076531	0.070888	0.097848	0.089186	0.090507	0.109606	0.124303	0.066786	0.078142	0.187545	0.146341	0.204997	0.150612	0.084691	0.170954
0.029352	0.021777	0.11531	0.036061	0.043078	0.019646	0.185813	0.097649	0.09047	0.181581	0.121344	0.098186	0.128438	0.090523	0.132602	0.07844	0.070753	0.098276	0.091515	0.090833	0.113131	0.127814	0.067166	0.078575	0.193681	0.147514	0.212124	0.155371	0.085317	0.172079
0.030789	0.02286	0.121071	0.039181	0.044291	0.020553	0.190618	0.098016	0.093114	0.18739	0.121908	0.098787	0.131733	0.090762	0.136143	0.080681	0.071179	0.098989	0.093723	0.091329	0.116881	0.131405	0.067712	0.079294	0.199646	0.148724	0.218645	0.159797	0.085985	0.173791
0.031649	0.023991	0.125988	0.041625	0.045594	0.020965	0.194599	0.098454	0.095447	0.191828	0.122687	0.0993	0.134801	0.091123	0.139058	0.082685	0.071681	0.099736	0.095694	0.092208	0.120004	0.134464	0.068547	0.080478	0.204495	0.149884	0.224236	0.163024	0.086614	0.175607
0.032221	0.024884	0.129832	0.043438	0.046709	0.021267	0.197788	0.099279	0.097202	0.194936	0.123549	0.099865	0.137184	0.091376	0.141181	0.084128	0.07222	0.100313	0.097334	0.093335	0.122188	0.136808	0.069581	0.081484	0.20791	0.151035	0.228018	0.165685	0.08719	0.17706
0.032932	0.025573	0.132161	0.044616	0.047805	0.021584	0.200416	0.100048	0.098823	0.197129	0.124444	0.10054	0.138904	0.091758	0.14269	0.08521	0.072909	0.101078	0.09862	0.09424	0.123689	0.138639	0.070523	0.082368	0.210422	0.152267	0.230205	0.167592	0.087787	0.178045
0.03342	0.026304	0.133751	0.045588	0.048887	0.021763	0.202403	0.100551	0.100202	0.198868	0.125327	0.101155	0.140426	0.092263	0.144053	0.085985	0.07329	0.10164	0.099659	0.095213	0.125081	0.140139	0.071414	0.083362	0.212756	0.153486	0.232512	0.169342	0.088669	0.179103
0.033921	0.027284	0.136124	0.046647	0.049993	0.022454	0.204288	0.101351	0.101554	0.200664	0.126352	0.10185	0.141985	0.092917	0.145309	0.086725	0.073777	0.102019	0.100882	0.096184	0.126471	0.141824	0.072357	0.084291	0.215086	0.154948	0.234952	0.171077	0.089612	0.180786
0.034443	0.028061	0.138426	0.047371	0.050867	0.023162	0.206828	0.102166	0.102877	0.202579	0.127277	0.102424	0.143651	0.093508	0.146669	0.087645	0.074568	0.102744	0.101928	0.097072	0.127556	0.143295	0.072849	0.08492	0.217438	0.156495	0.237228	0.172568	0.090304	0.182452
0.034924	0.028475	0.13993	0.04811	0.05152	0.023386	0.209224	0.102634	0.104236	0.204381	0.127993	0.102934	0.145268	0.093681	0.14803	0.088422	0.075049	0.103343	0.102667	0.097944	0.128621	0.144138	0.073068	0.085259	0.21969	0.157624	0.239476	0.173952	0.090905	0.183674
0.035501	0.028615	0.141581	0.048918	0.051744	0.02375	0.211219	0.103006	0.10532	0.206082	0.128414	0.103536	0.146559	0.093893	0.149072	0.089147	0.075123	0.103902	0.103346	0.09832	0.129829	0.144969	0.072983	0.085496	0.221943	0.158462	0.241952	0.175272	0.091411	0.184974
0.035913	0.028793	0.143068	0.049511	0.051762	0.024161	0.212894	0.103556	0.106045	0.207279	0.128504	0.104198	0.147653	0.094084	0.149819	0.089819	0.075019	0.104461	0.10382	0.098497	0.130905	0.145695	0.072663	0.085431	0.22373	0.159164	0.243523	0.176317	0.091623	0.186021
0.036408	0.028992	0.143892	0.049565	0.051799	0.024455	0.213863	0.103485	0.106385	0.207645	0.12831	0.104284	0.148445	0.094033	0.150382	0.089931	0.074778	0.104769	0.10425	0.098608	0.13124	0.145689	0.071935	0.085016	0.2247	0.159867	0.244581	0.176412	0.091476	0.186573
0.036645	0.028734	0.143858	0.048975	0.051399	0.02467	0.214076	0.103216	0.106301	0.207445	0.127967	0.104223	0.148618	0.093744	0.150337	0.089926	0.07459	0.10494	0.104185	0.09835	0.13083	0.145013	0.070908	0.084428	0.225094	0.160169	0.245045	0.175817	0.091372	0.186913
0.036687	0.028279	0.142706	0.048319	0.050777	0.025013	0.21401	0.103045	0.106335	0.206396	0.12751	0.104235	0.148415	0.093356	0.149724	0.09003	0.074363	0.104781	0.103947	0.097902	0.130212	0.143713	0.07005	0.083797	0.224639	0.159817	0.243935	0.174592	0.09155	0.186991
0.036776	0.027818	0.141114	0.047444	0.050085	0.025123	0.213251	0.102654	0.105632	0.204533	0.126904	0.104167	0.14789	0.093076	0.148428	0.089671	0.073914	0.104375	0.103495	0.097373	0.129104	0.141977	0.06902	0.083172	0.223751	0.159361	0.241913	0.172955	0.091302	0.1866
0.036559	0.027371	0.139034	0.046029	0.049368	0.024968	0.211815	0.102249	0.104412	0.201913	0.12615	0.104045	0.147121	0.092932	0.146815	0.088874	0.073489	0.103918	0.102599	0.096965	0.127615	0.140192	0.068241	0.082327	0.222404	0.159124	0.239128	0.170914	0.090801	0.185864
